ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
467428,0,1,46,1,3,2.0,0,2.0,5,2
465623,1,1,41,1,0,8.0,0,2.0,5,3
467516,0,1,31,0,0,0.0,1,3.0,3,1
462975,1,1,37,1,3,8.0,0,2.0,5,3
462389,0,1,58,0,2,1.0,2,1.0,5,2
461556,0,1,49,1,2,1.0,0,2.0,5,1
465964,0,1,47,0,8,2.0,2,1.0,5,4
460724,1,0,30,1,5,1.0,2,4.0,5,4
466787,0,1,33,1,1,0.0,2,2.0,5,1
467256,1,0,33,0,5,0.0,2,4.0,1,2
466742,1,1,45,0,1,8.0,2,2.0,2,1
466017,0,1,45,1,6,1.0,2,1.0,2,2
459679,0,0,21,0,3,1.0,2,4.0,5,4
465930,0,0,36,1,0,9.0,2,2.0,5,1
460175,0,0,28,0,0,0.0,2,5.0,1,3
466725,0,1,89,0,7,0.0,1,2.0,5,1
465095,1,1,48,1,4,1.0,1,4.0,5,3
465452,1,1,47,0,3,0.0,1,5.0,5,3
463213,0,0,18,0,5,3.0,2,4.0,5,4
467653,1,1,58,1,7,2.0,1,2.0,5,3
463218,1,1,42,0,3,9.0,0,3.0,5,1
461289,1,0,22,0,5,0.0,2,3.0,5,4
459983,0,1,50,1,0,2.0,2,1.0,5,2
462363,1,1,73,0,4,0.0,1,2.0,5,4
461509,1,1,40,1,0,1.0,0,3.0,5,2
464064,0,1,39,0,1,0.0,2,2.0,5,2
460545,1,1,83,0,7,0.0,1,3.0,2,4
459303,1,1,55,1,0,0.0,2,1.0,5,2
462635,1,1,42,0,2,5.0,0,4.0,3,1
464456,1,1,27,1,0,1.0,2,4.0,5,3
465106,1,1,53,1,4,1.0,1,2.0,5,3
467605,0,1,40,1,2,1.0,0,7.0,5,1
466116,1,1,62,1,0,0.0,0,9.0,2,3
467176,1,0,27,0,5,1.0,2,3.0,2,1
459400,0,1,84,0,7,0.0,1,2.0,5,2
460320,1,0,26,0,0,11.0,2,4.0,5,3
466454,1,0,33,1,3,1.0,2,1.0,5,1
467028,1,0,27,1,0,0.0,2,1.0,5,4
464827,0,1,46,0,3,9.0,0,5.0,3,4
464501,0,0,25,0,5,1.0,2,3.0,5,1
463715,0,0,32,0,0,3.0,2,4.0,5,3
461028,0,0,21,0,5,6.0,2,4.0,3,4
466766,1,1,73,1,7,1.0,1,4.0,5,3
462475,1,1,35,1,0,0.0,0,2.0,5,2
465770,1,0,52,1,0,1.0,2,1.0,5,2
466823,1,1,40,1,0,1.0,2,2.0,5,2
467083,0,1,88,1,7,1.0,1,2.0,5,1
464080,0,0,41,1,0,1.0,2,2.0,5,3
466503,1,1,45,1,0,7.0,0,5.0,5,2
461847,1,1,41,0,3,0.0,2,4.0,5,1
461447,1,1,75,1,7,0.0,1,2.0,5,3
459982,1,0,39,1,3,9.0,2,2.0,5,1
463316,0,1,89,0,7,0.0,1,2.0,5,1
466758,1,1,45,1,1,0.0,2,1.0,5,1
464307,0,1,50,1,0,1.0,0,2.0,5,3
461344,1,1,43,0,5,6.0,1,2.0,6,2
463353,1,1,50,1,4,4.0,0,4.0,1,2
464324,1,1,76,1,7,1.0,2,1.0,2,4
459288,1,1,41,1,0,1.0,2,2.0,5,1
460050,1,1,50,1,3,3.0,2,2.0,5,1
464994,1,1,56,1,4,8.0,1,5.0,5,3
464903,1,1,28,0,3,0.0,0,2.0,3,1
463165,0,1,72,1,1,1.0,0,2.0,5,1
465981,1,0,28,0,0,0.0,2,2.0,5,1
465281,0,1,27,1,0,8.0,0,2.0,5,3
463781,0,0,32,0,5,2.0,2,4.0,3,4
466569,0,0,20,0,1,9.0,2,4.0,5,1
466547,1,1,45,1,4,1.0,2,5.0,5,2
464631,1,0,59,1,0,1.0,2,2.0,5,3
465957,0,0,46,1,8,1.0,2,1.0,5,4
459848,1,1,46,1,0,1.0,0,3.0,5,3
461642,1,0,41,1,0,9.0,2,2.0,5,1
467259,1,1,70,1,7,1.0,1,2.0,5,2
463439,1,1,42,1,0,9.0,0,3.0,5,2
464764,0,1,60,0,2,1.0,1,9.0,3,1
467073,1,0,37,1,2,9.0,2,1.0,5,4
460480,1,0,18,0,5,0.0,2,7.0,2,4
464419,1,1,52,1,0,1.0,0,3.0,5,3
463686,0,0,32,0,0,2.0,2,4.0,1,1
459411,1,1,74,0,7,8.0,2,1.0,5,1
463774,1,1,29,1,5,1.0,0,2.0,5,1
463671,1,1,37,1,3,0.0,0,3.0,5,3
466986,1,1,45,0,3,1.0,0,3.0,5,2
465508,1,0,22,0,5,1.0,2,4.0,5,4
465351,0,1,51,1,0,8.0,0,2.0,5,2
464001,1,1,59,1,0,0.0,0,2.0,5,3
459483,1,1,55,1,0,1.0,0,2.0,6,1
466013,1,0,22,0,5,2.0,2,3.0,3,4
466490,0,1,84,0,7,0.0,1,2.0,5,2
463665,1,1,50,1,3,0.0,0,3.0,5,3
463459,1,1,73,1,0,5.0,1,3.0,5,3
462756,0,0,23,0,2,1.0,2,4.0,5,2
463915,0,0,21,1,5,0.0,2,5.0,1,4
463543,1,0,18,0,5,1.0,2,4.0,5,4
462768,1,1,46,1,0,0.0,0,3.0,5,2
461876,1,0,32,1,3,9.0,2,2.0,5,4
462135,0,0,36,1,5,6.0,2,3.0,1,4
458998,1,1,37,0,1,9.0,2,2.0,5,4
466432,1,0,42,1,3,1.0,2,1.0,6,1
460389,0,1,42,1,5,9.0,0,2.0,5,4
460663,0,0,33,0,6,9.0,2,1.0,5,4
467771,0,1,59,1,0,0.0,0,5.0,5,3
462084,1,1,70,1,0,1.0,2,1.0,5,2
463621,1,1,53,0,3,1.0,2,1.0,5,1
467021,0,1,80,0,7,1.0,1,2.0,5,4
467563,1,1,39,1,0,0.0,0,2.0,1,3
467306,0,1,58,1,0,0.0,0,5.0,5,3
464865,0,0,30,0,6,8.0,2,9.0,3,1
463585,0,0,23,0,5,0.0,2,3.0,5,4
466186,1,1,59,1,0,9.0,0,4.0,5,3
459619,0,1,56,1,1,0.0,2,2.0,5,4
466699,0,1,40,1,0,8.0,2,1.0,5,2
465517,0,1,68,1,0,1.0,2,2.0,5,1
459237,1,0,29,1,0,1.0,2,6.0,5,1
461757,0,1,55,1,0,1.0,0,3.0,5,3
466309,1,0,21,0,5,1.0,2,4.0,5,4
466532,0,0,19,0,2,1.0,2,4.0,5,4
460832,0,1,41,0,5,1.0,0,4.0,5,4
461531,1,0,41,1,0,4.0,2,1.0,2,1
467304,1,0,33,0,1,1.0,2,2.0,2,3
461463,1,0,41,1,0,6.0,2,1.0,2,2
464566,1,1,35,1,4,0.0,1,4.0,5,1
462070,1,1,41,1,3,9.0,0,2.0,5,2
466554,1,0,26,0,5,0.0,2,3.0,5,4
462793,1,1,42,0,4,3.0,1,5.0,5,2
465657,0,1,53,1,0,0.0,0,2.0,5,3
460530,0,1,33,1,3,3.0,0,3.0,3,4
464045,1,1,39,1,0,0.0,2,2.0,5,3
462905,0,0,25,0,0,6.0,2,3.0,5,3
466254,1,0,40,1,3,0.0,2,2.0,1,1
460617,0,0,22,0,5,0.0,2,4.0,2,4
465468,0,1,37,1,0,1.0,0,2.0,5,3
466125,0,1,65,1,0,0.0,2,2.0,5,2
465207,1,1,49,1,0,0.0,0,2.0,5,3
463332,0,1,38,1,2,1.0,2,2.0,5,3
459924,0,1,65,1,0,0.0,0,2.0,5,3
466375,1,1,52,1,3,1.0,2,4.0,1,3
462951,1,1,73,1,7,2.0,2,1.0,5,4
465654,0,0,48,1,2,1.0,2,1.0,5,2
460987,1,0,25,1,1,8.0,2,2.0,5,4
461681,1,0,31,1,5,9.0,2,3.0,6,4
462820,1,0,25,0,3,8.0,2,9.0,5,3
467525,1,0,20,0,5,0.0,2,4.0,5,4
465876,1,0,25,0,4,0.0,2,3.0,5,1
464199,1,1,25,1,0,8.0,2,2.0,6,1
462746,1,0,29,0,3,1.0,2,3.0,5,2
463261,0,1,72,0,3,7.0,0,3.0,5,2
467548,1,1,48,1,0,0.0,1,2.0,5,2
460924,1,0,28,0,1,1.0,2,5.0,1,4
463368,0,1,42,1,0,3.0,1,3.0,1,3
459957,0,1,32,1,0,8.0,2,3.0,5,1
459191,1,1,49,1,0,0.0,2,1.0,5,2
462479,0,1,55,1,0,1.0,0,2.0,5,3
466570,0,1,40,1,0,0.0,0,3.0,5,1
459407,0,0,37,1,1,0.0,2,3.0,5,1
467331,1,0,27,0,5,3.0,2,4.0,5,4
463377,0,1,32,1,6,4.0,1,2.0,2,2
467456,1,1,36,0,4,7.0,1,4.0,5,1
464029,1,0,18,0,3,1.0,2,4.0,5,4
466056,0,0,36,1,0,1.0,2,1.0,3,2
465002,0,1,88,1,7,1.0,1,2.0,5,3
459961,1,1,51,1,0,8.0,2,3.0,1,1
466109,1,1,51,1,3,1.0,0,4.0,5,2
461543,1,0,31,0,0,3.0,2,2.0,5,1
459502,0,1,47,1,0,1.0,0,3.0,5,3
461942,1,0,29,1,5,0.0,2,6.0,5,4
459872,1,1,68,0,3,4.0,0,2.0,5,1
467040,1,0,32,1,1,0.0,2,4.0,2,4
465079,1,1,75,1,7,1.0,2,1.0,5,1
467697,0,0,39,1,5,0.0,2,1.0,5,1
466555,1,0,18,0,5,1.0,2,3.0,5,4
463457,0,1,42,1,0,2.0,0,2.0,5,2
462653,1,1,48,1,4,0.0,0,4.0,3,1
461390,0,1,70,1,0,0.0,1,2.0,5,3
460217,1,1,45,1,0,1.0,0,2.0,5,2
463684,0,0,29,1,5,0.0,2,4.0,5,1
463764,1,1,50,1,3,1.0,0,3.0,5,3
465310,0,0,22,0,5,0.0,2,6.0,3,4
462489,1,1,46,1,0,0.0,2,2.0,5,3
459737,0,1,81,1,7,8.0,1,2.0,5,3
465357,0,1,49,1,0,1.0,0,3.0,5,3
461747,1,1,66,1,0,1.0,1,2.0,5,2
464323,0,0,29,1,0,12.0,2,1.0,5,1
467248,0,1,86,1,7,0.0,1,2.0,5,3
463265,1,1,70,1,0,1.0,0,3.0,5,3
459946,0,1,36,1,0,1.0,0,2.0,5,2
463161,1,0,35,1,0,1.0,2,2.0,2,1
460790,0,1,42,1,0,0.0,1,2.0,1,3
460864,0,0,20,0,0,0.0,2,3.0,5,4
461039,0,1,27,0,2,1.0,0,9.0,2,4
460299,1,1,56,1,0,4.0,2,1.0,5,2
462378,1,1,67,0,0,1.0,2,1.0,5,2
463081,0,1,51,1,0,0.0,2,1.0,5,2
460923,1,1,49,1,0,1.0,0,3.0,5,3
462120,1,1,51,0,0,1.0,2,3.0,2,1
463980,0,0,26,1,0,1.0,2,9.0,5,3
466695,0,1,31,1,3,1.0,2,1.0,5,1
465833,1,1,43,0,4,1.0,1,3.0,3,1
467490,1,1,59,0,4,7.0,0,5.0,5,2
459765,0,0,35,1,2,4.0,2,1.0,5,1
464561,0,0,48,1,3,9.0,2,2.0,5,1
459409,0,1,88,1,7,1.0,1,2.0,5,2
462864,0,0,30,1,5,12.0,2,6.0,5,4
461009,0,0,22,0,5,6.0,2,3.0,2,4
459117,1,1,66,1,0,1.0,1,2.0,5,3
464131,0,1,81,0,2,0.0,1,2.0,5,2
464079,0,1,36,0,1,14.0,0,2.0,5,1
465375,0,0,50,1,2,1.0,2,1.0,5,2
461637,1,1,51,1,0,1.0,2,2.0,6,2
459252,1,1,66,1,7,0.0,1,3.0,5,1
461438,0,1,39,1,2,8.0,0,2.0,5,3
463956,0,0,28,0,3,0.0,2,5.0,1,4
459892,0,1,50,1,0,1.0,2,1.0,5,1
463148,1,1,60,1,8,1.0,1,5.0,5,3
460862,1,1,52,0,3,1.0,0,4.0,2,2
460382,1,1,32,0,8,4.0,2,3.0,5,4
461650,0,1,42,1,1,0.0,2,1.0,3,2
467501,1,0,48,1,3,1.0,2,2.0,5,4
467319,1,0,26,1,6,8.0,2,2.0,5,1
459604,0,0,21,0,5,0.0,2,7.0,2,4
463554,0,0,53,0,0,7.0,2,1.0,5,3
467652,1,0,32,1,1,0.0,2,3.0,5,4
465298,0,1,56,1,1,1.0,0,2.0,2,3
462494,0,0,36,1,0,8.0,2,4.0,2,4
467344,1,1,83,1,7,0.0,2,2.0,5,2
463442,1,1,42,1,4,1.0,2,2.0,5,4
464360,1,1,62,1,4,0.0,1,2.0,5,2
462505,1,1,40,0,4,0.0,2,4.0,3,4
459914,1,0,38,1,0,2.0,2,1.0,3,4
461255,1,0,18,0,5,1.0,2,5.0,3,4
462360,0,1,62,1,0,3.0,2,2.0,5,3
466571,1,0,23,0,5,1.0,2,4.0,5,4
464575,1,0,42,1,0,8.0,2,1.0,5,1
465650,0,0,32,0,8,0.0,2,4.0,5,1
464640,0,0,28,0,8,0.0,2,5.0,3,1
465216,1,1,35,1,4,8.0,1,4.0,5,3
463927,0,0,53,1,2,1.0,2,2.0,5,1
460265,1,1,52,1,4,1.0,1,4.0,5,2
464178,1,0,29,1,1,3.0,2,3.0,3,1
461586,1,0,36,1,0,6.0,2,3.0,1,2
461764,0,0,41,1,0,0.0,2,1.0,5,1
459297,1,1,72,1,4,0.0,1,4.0,5,3
459548,0,1,50,1,2,1.0,2,2.0,5,1
463452,0,1,79,1,7,0.0,1,2.0,5,3
467767,0,0,23,0,8,4.0,2,4.0,5,4
465927,0,0,25,1,5,0.0,2,1.0,5,4
465857,0,0,40,1,1,1.0,2,1.0,5,2
460581,1,1,27,1,5,2.0,0,2.0,2,1
459501,0,1,62,1,0,4.0,0,7.0,6,1
466670,1,1,29,1,5,2.0,0,2.0,1,2
460678,0,0,31,0,1,6.0,2,2.0,2,1
460230,1,0,28,1,5,1.0,2,4.0,5,3
463653,0,0,26,1,0,1.0,2,5.0,5,1
463726,0,0,33,0,5,1.0,2,3.0,5,2
467249,0,0,43,1,8,1.0,2,1.0,5,4
465533,0,1,50,1,3,0.0,0,4.0,1,2
462297,0,0,29,1,0,14.0,2,2.0,5,2
460596,1,0,29,0,2,0.0,2,5.0,2,1
467709,0,1,37,1,0,5.0,2,2.0,5,4
467413,0,1,75,1,7,2.0,1,4.0,5,2
464672,1,0,19,0,3,0.0,2,6.0,3,1
465807,0,0,42,1,0,1.0,2,1.0,2,2
466529,0,1,28,1,1,0.0,0,2.0,1,1
464434,1,1,45,1,0,0.0,0,4.0,5,2
464802,1,0,40,0,3,1.0,2,1.0,3,1
467643,1,0,42,1,0,12.0,2,1.0,2,1
461977,0,0,49,1,0,3.0,2,1.0,5,3
464520,1,1,46,0,3,8.0,2,2.0,5,4
464484,1,1,29,1,0,1.0,0,3.0,2,2
465391,0,1,72,1,7,0.0,1,2.0,5,1
460611,1,0,26,1,5,0.0,2,3.0,2,3
466159,0,1,50,1,2,2.0,0,3.0,5,3
463623,1,0,33,1,1,0.0,2,3.0,5,3
463594,0,1,35,1,0,7.0,0,2.0,5,3
465118,0,1,51,1,0,1.0,0,6.0,5,3
460761,1,1,52,1,3,0.0,0,6.0,3,3
459132,1,0,20,0,3,5.0,2,2.0,5,4
461265,1,0,33,0,8,1.0,2,6.0,3,4
463446,1,1,58,1,0,0.0,0,3.0,2,3
460591,0,1,38,1,1,1.0,2,4.0,2,1
464139,0,0,27,0,5,14.0,2,1.0,5,4
466433,1,1,43,1,3,8.0,2,2.0,5,2
459023,0,0,18,0,5,0.0,2,5.0,5,4
466476,0,0,29,0,5,0.0,2,3.0,5,4
460090,1,1,86,0,7,2.0,0,2.0,5,1
461016,1,0,32,0,5,7.0,2,5.0,2,4
464630,0,1,52,0,2,0.0,2,6.0,3,1
462464,1,1,53,1,0,1.0,0,4.0,5,3
459026,1,0,29,0,5,9.0,2,3.0,2,4
464376,1,1,58,1,0,2.0,2,1.0,5,1
467478,0,1,39,1,0,0.0,0,4.0,5,3
463094,1,1,40,1,2,12.0,0,3.0,5,1
463257,0,0,23,0,5,3.0,2,5.0,5,4
465060,0,1,79,1,7,14.0,1,3.0,5,3
461696,0,1,70,1,7,0.0,1,2.0,5,2
466130,0,0,27,0,0,0.0,2,6.0,5,4
460498,1,1,47,0,4,1.0,1,2.0,2,2
459248,1,1,58,1,4,3.0,0,4.0,2,2
462620,1,1,40,0,2,6.0,0,5.0,3,4
462657,1,1,35,1,4,1.0,0,2.0,5,1
467822,1,1,31,1,5,0.0,2,2.0,5,3
460876,0,1,43,1,0,1.0,1,4.0,2,3
461395,1,0,21,0,1,4.0,2,3.0,1,4
460731,0,0,29,1,0,1.0,2,3.0,5,3
463582,0,0,18,0,5,1.0,2,3.0,5,4
461423,1,0,28,1,0,0.0,2,3.0,3,2
460879,0,0,27,1,5,0.0,2,4.0,5,3
467376,0,1,47,1,1,8.0,0,2.0,5,3
463701,1,1,52,1,8,1.0,1,4.0,5,3
466667,0,0,42,0,8,5.0,2,2.0,5,4
464345,0,1,57,1,0,2.0,1,3.0,5,3
467889,1,1,61,1,4,0.0,1,2.0,5,3
461709,1,0,33,1,0,0.0,2,3.0,3,3
463515,0,1,41,1,0,11.0,0,4.0,5,3
460080,0,0,39,1,1,9.0,2,3.0,5,1
460375,1,0,40,1,1,4.0,2,2.0,5,3
466364,0,1,52,1,0,1.0,2,3.0,1,3
460896,1,0,43,1,0,0.0,2,1.0,2,1
460702,0,0,51,1,0,0.0,2,1.0,5,2
466001,0,1,36,1,3,6.0,2,2.0,5,2
465738,1,1,38,1,3,8.0,2,2.0,2,2
460804,0,0,30,1,0,0.0,2,5.0,1,1
464426,1,0,39,1,8,1.0,2,4.0,2,4
465880,0,0,46,1,3,1.0,2,2.0,5,1
461342,1,1,43,0,4,3.0,1,4.0,5,2
459078,1,1,70,1,7,0.0,1,2.0,5,2
460396,0,1,41,1,3,9.0,2,1.0,6,4
461098,0,1,39,1,2,1.0,2,1.0,2,1
463076,0,0,51,1,0,0.0,2,2.0,5,3
460976,1,0,20,0,5,1.0,2,4.0,5,4
460399,1,0,26,1,8,10.0,2,1.0,5,4
460449,1,0,31,0,8,4.0,2,1.0,2,4
463807,0,0,33,1,5,0.0,2,3.0,3,2
463263,0,1,70,1,2,0.0,1,2.0,5,2
462608,0,0,71,0,2,1.0,2,1.0,3,1
465495,1,1,29,1,2,5.0,2,2.0,3,1
461244,0,0,41,0,8,1.0,2,1.0,5,4
459173,1,1,55,1,0,1.0,0,2.0,5,3
465795,1,0,29,0,3,1.0,2,4.0,3,3
467345,1,1,76,1,7,1.0,2,1.0,5,1
462220,0,0,18,0,5,7.0,2,3.0,3,4
465737,0,1,49,1,2,6.0,2,3.0,2,4
459423,1,0,19,0,5,9.0,2,5.0,5,4
464445,1,1,81,1,4,1.0,1,3.0,5,3
461378,0,0,35,1,0,9.0,2,1.0,5,2
462286,1,1,59,0,1,0.0,0,2.0,5,2
463678,0,0,32,0,5,1.0,2,5.0,3,2
465714,0,1,63,1,0,1.0,2,1.0,1,3
466312,0,0,21,0,5,0.0,2,3.0,3,4
459697,0,1,77,0,7,0.0,1,3.0,5,1
460057,1,0,36,1,0,2.0,2,1.0,5,3
464960,0,0,22,0,5,0.0,2,5.0,3,4
459064,1,1,26,0,4,5.0,1,4.0,5,4
461277,1,1,82,1,7,7.0,2,1.0,5,1
463403,1,0,18,0,5,2.0,2,4.0,5,4
463863,1,1,35,1,0,0.0,0,2.0,5,3
467064,1,1,36,0,1,0.0,0,2.0,6,1
467856,1,1,59,1,0,1.0,2,2.0,5,1
462251,1,1,61,0,0,0.0,0,2.0,5,3
465372,0,0,37,1,3,0.0,2,1.0,5,1
463970,0,0,25,0,5,1.0,2,5.0,3,2
463547,0,0,28,0,5,0.0,2,4.0,1,2
460785,1,0,29,1,5,0.0,2,4.0,6,2
461788,0,1,86,1,7,1.0,1,2.0,5,3
461617,1,0,45,1,0,0.0,2,2.0,5,1
460661,0,0,33,0,6,9.0,2,1.0,5,4
461568,1,1,59,1,0,1.0,0,3.0,5,3
466615,0,0,20,0,5,3.0,2,3.0,0,4
462109,1,1,75,0,7,0.0,2,1.0,5,4
462766,0,0,32,0,6,8.0,2,1.0,5,4
459690,0,0,43,1,0,1.0,2,1.0,5,1
459347,1,1,69,1,7,1.0,2,1.0,5,2
465766,1,1,38,0,3,1.0,2,3.0,3,1
467575,0,0,29,0,2,1.0,2,4.0,5,3
459774,1,1,56,1,0,0.0,2,1.0,5,4
464932,1,1,53,1,4,9.0,2,1.0,3,4
461814,0,0,37,1,0,1.0,2,1.0,2,1
463428,1,1,28,0,4,1.0,1,5.0,5,1
464451,0,1,74,1,0,0.0,0,2.0,5,2
464043,1,1,51,1,3,1.0,0,4.0,5,3
461784,0,1,88,1,7,0.0,2,1.0,5,4
463389,0,1,50,1,0,0.0,0,2.0,2,3
462233,1,0,19,0,5,1.0,2,7.0,3,4
465121,0,0,32,1,0,6.0,2,1.0,2,2
466168,0,1,45,1,4,1.0,1,3.0,2,2
467342,0,0,33,1,0,1.0,2,2.0,5,3
464962,1,1,53,1,4,1.0,1,4.0,3,2
460874,0,0,18,0,5,1.0,2,3.0,5,4
463247,1,0,45,1,3,1.0,2,1.0,6,1
465774,0,0,26,1,1,9.0,2,4.0,5,4
463551,1,1,46,1,1,7.0,0,2.0,5,3
464502,1,1,35,1,5,6.0,0,2.0,5,1
461407,0,0,32,1,8,8.0,2,6.0,0,1
466081,0,1,25,1,0,8.0,0,2.0,3,3
467336,0,1,63,1,0,0.0,0,4.0,5,3
462440,0,0,23,0,5,9.0,2,4.0,5,4
459389,0,0,26,1,2,9.0,2,8.0,5,1
466446,0,1,46,1,0,1.0,1,3.0,5,3
464385,1,1,70,0,2,0.0,0,2.0,5,2
467872,0,1,40,1,2,1.0,0,4.0,4,2
459857,1,0,33,1,3,6.0,2,1.0,5,1
466701,1,1,48,1,6,10.0,2,3.0,5,3
461169,1,0,39,1,3,9.0,2,2.0,2,4
460795,1,1,61,1,0,1.0,0,3.0,5,3
464511,1,1,52,1,8,1.0,2,3.0,2,4
466399,0,1,26,0,3,1.0,0,2.0,3,1
466079,0,1,40,0,2,1.0,2,2.0,5,1
461490,0,1,73,1,0,2.0,1,2.0,5,3
460895,0,0,29,1,1,9.0,2,5.0,2,2
465104,1,1,35,1,6,9.0,0,4.0,5,1
467503,0,0,26,1,0,1.0,2,4.0,5,3
460316,0,0,39,0,5,4.0,2,3.0,5,4
467198,1,0,28,1,5,1.0,2,5.0,5,4
460348,0,0,37,1,0,1.0,2,2.0,5,3
467460,0,1,36,1,6,8.0,0,2.0,6,2
466838,1,1,41,0,4,0.0,2,3.0,0,4
463561,0,0,39,1,2,1.0,2,1.0,5,1
466170,1,1,74,1,7,1.0,2,1.0,1,3
463578,0,0,23,0,5,0.0,2,3.0,3,4
461352,1,0,25,0,5,3.0,2,5.0,1,4
465814,0,1,50,0,0,0.0,0,5.0,3,2
463809,0,0,30,1,5,2.0,2,3.0,5,2
460701,1,1,66,0,3,0.0,0,2.0,5,2
461592,1,1,29,1,3,0.0,2,2.0,5,2
467692,0,1,43,0,0,4.0,2,1.0,5,2
459033,0,1,56,1,0,0.0,2,1.0,5,2
466424,0,1,42,1,2,1.0,1,3.0,2,1
459937,0,0,39,1,0,7.0,2,1.0,5,1
466404,0,0,40,1,2,0.0,2,1.0,5,1
459944,0,1,39,1,0,0.0,2,1.0,5,1
464073,0,0,46,1,2,1.0,2,2.0,6,4
462169,0,1,40,1,0,1.0,1,3.0,5,2
463032,0,1,78,0,7,0.0,1,2.0,5,1
467374,0,1,45,1,6,8.0,1,4.0,5,2
459269,1,1,58,1,0,0.0,0,2.0,5,3
466769,0,0,31,1,3,0.0,2,4.0,5,1
465792,0,1,57,1,2,1.0,2,4.0,2,3
462280,1,0,32,1,5,0.0,2,4.0,5,2
464616,1,1,27,0,3,6.0,2,4.0,5,1
465202,1,0,27,0,3,6.0,2,4.0,5,4
464384,1,0,25,1,5,9.0,2,4.0,3,3
466655,1,1,57,0,4,1.0,2,2.0,5,3
466600,1,0,18,0,5,11.0,2,1.0,3,4
467815,0,1,69,1,0,0.0,2,2.0,5,3
464966,1,1,59,0,2,1.0,2,2.0,3,1
467803,0,1,36,1,3,7.0,0,2.0,5,2
466810,1,0,19,0,5,1.0,2,3.0,5,4
459896,0,1,40,1,0,9.0,2,2.0,5,3
464862,0,0,20,0,2,8.0,2,5.0,3,4
461751,0,1,63,1,0,1.0,0,3.0,5,3
465157,1,1,42,1,3,3.0,0,4.0,5,2
464652,0,1,25,0,2,7.0,0,2.0,3,4
466401,1,1,48,0,4,1.0,0,4.0,5,1
461902,0,1,52,1,0,0.0,2,3.0,5,2
463164,1,1,35,1,0,8.0,0,2.0,5,3
461660,0,1,74,0,7,0.0,2,1.0,5,4
466054,0,1,33,0,6,8.0,0,4.0,3,4
464725,1,1,45,0,4,11.0,1,9.0,3,1
463507,1,1,49,0,0,1.0,2,1.0,5,3
465888,1,1,37,1,1,8.0,0,2.0,5,1
466103,0,1,40,0,2,0.0,2,5.0,5,3
461261,0,0,29,0,0,0.0,2,3.0,3,1
462203,1,1,72,0,4,2.0,1,7.0,3,1
463303,0,1,49,1,6,2.0,0,4.0,5,2
462997,1,1,55,1,3,0.0,0,4.0,5,3
460338,1,0,28,1,3,14.0,2,2.0,5,4
460000,1,0,52,1,3,1.0,2,1.0,2,1
460122,0,0,41,0,0,0.0,2,1.0,5,1
459350,0,1,56,1,2,0.0,1,2.0,5,2
460676,0,1,51,1,8,9.0,0,1.0,2,1
463179,1,1,57,1,3,0.0,2,2.0,5,1
461137,1,1,60,1,3,0.0,2,4.0,5,1
467555,1,0,27,0,3,14.0,2,3.0,5,4
464211,1,1,50,1,1,0.0,0,3.0,1,2
461413,0,0,40,1,0,2.0,2,1.0,5,2
467660,0,1,69,1,0,9.0,1,2.0,5,3
461193,0,0,41,1,8,1.0,2,1.0,5,4
460772,1,1,70,0,3,1.0,2,1.0,5,1
465702,1,0,32,1,3,1.0,2,1.0,3,1
467006,0,0,73,1,7,0.0,2,1.0,5,2
466927,1,0,19,0,2,7.0,2,5.0,1,4
464107,1,1,70,0,0,1.0,0,2.0,5,3
460605,1,1,33,1,1,9.0,0,2.0,3,4
459847,0,1,49,1,0,1.0,0,5.0,5,3
460906,0,1,89,1,7,1.0,1,3.0,5,1
459720,1,0,25,0,1,6.0,2,1.0,5,4
463294,0,1,35,1,2,5.0,2,2.0,5,2
465209,1,1,47,1,0,0.0,0,2.0,2,3
461222,0,0,48,1,0,1.0,2,1.0,6,4
464813,1,1,45,1,2,5.0,0,5.0,5,2
463777,0,1,46,1,0,2.0,2,2.0,5,3
461672,0,0,26,0,2,1.0,2,2.0,5,1
459662,1,1,51,1,3,0.0,1,5.0,2,1
466515,1,1,52,0,4,9.0,0,4.0,5,1
464946,1,1,53,1,4,9.0,2,1.0,3,4
460880,1,0,42,1,0,4.0,2,2.0,1,1
459537,0,0,47,1,6,9.0,2,3.0,3,1
463635,0,1,41,1,0,0.0,2,3.0,5,1
467650,1,1,52,1,0,2.0,0,4.0,5,1
467891,0,0,30,1,1,0.0,2,5.0,5,4
459052,1,1,47,0,0,0.0,2,2.0,5,1
466439,1,1,61,0,2,0.0,2,4.0,5,4
460758,1,1,31,0,4,9.0,0,2.0,5,1
460172,1,1,47,1,0,1.0,0,3.0,5,3
466657,0,1,86,1,7,0.0,1,2.0,5,3
461381,1,1,31,1,3,0.0,0,2.0,5,1
464275,1,0,30,0,1,0.0,2,5.0,5,4
463571,0,0,32,1,8,0.0,2,3.0,1,2
460017,1,1,41,1,0,7.0,1,2.0,2,3
462171,0,1,37,0,2,3.0,1,2.0,5,4
460436,0,0,51,0,3,1.0,2,1.0,5,1
459527,1,1,46,1,0,1.0,0,4.0,5,2
466851,1,0,38,1,5,8.0,2,1.0,5,1
466133,0,0,21,0,5,7.0,2,5.0,1,4
459678,1,0,21,0,5,0.0,2,5.0,5,4
464012,0,1,75,1,7,3.0,1,2.0,5,1
